State|County|Place Name|Zip Code|Latitude|Longitude
North Carolina|Onslow|Mccutcheon Field|28545|34.6921|-77.3912
North Carolina|Onslow|Midway Park|28544|34.727|-77.32
North Carolina|Onslow|Richlands|28574|34.8624|-77.5863
North Carolina|Onslow|Sneads Ferry|28460|34.5426|-77.4038
North Carolina|Onslow|Swansboro|28584|34.6991|-77.135
North Carolina|Onslow|Tarawa Terrace|28543|34.7354|-77.3831
North Carolina|Orange|Carrboro|27510|35.9055|-79.0901
North Carolina|Orange|Cedar Grove|27231|36.202|-79.1666
North Carolina|Orange|Chapel Hill|27514|35.9203|-79.0372
North Carolina|Orange|Chapel Hill|27515|35.9132|-79.0558
North Carolina|Orange|Chapel Hill|27516|35.9162|-79.0999
North Carolina|Orange|Chapel Hill|27517|35.9182|-79.0035
North Carolina|Orange|Chapel Hill|27599|36.0525|-79.1077
North Carolina|Orange|Efland|27243|36.0912|-79.1884
North Carolina|Orange|Hillsborough|27278|36.0756|-79.0914
North Carolina|Pamlico|Alliance|28509|35.1449|-76.8022
North Carolina|Pamlico|Arapahoe|28510|35.0055|-76.8149
North Carolina|Pamlico|Bayboro|28515|35.1526|-76.7518
North Carolina|Pamlico|Grantsboro|28529|35.0668|-76.871
North Carolina|Pamlico|Hobucken|28537|35.2518|-76.5696
North Carolina|Pamlico|Lowland|28552|35.306|-76.5777
North Carolina|Pamlico|Merritt|28556|35.1224|-76.6719
North Carolina|Pamlico|Oriental|28571|35.0364|-76.7015
North Carolina|Pamlico|Stonewall|28583|35.1371|-76.7406
North Carolina|Pamlico|Vandemere|28587|35.1913|-76.6604
North Carolina|Pasquotank|Elizabeth City|27906|36.2854|-76.2133
North Carolina|Pasquotank|Elizabeth City|27907|36.285|-76.2553
North Carolina|Pasquotank|Elizabeth City|27909|36.2951|-76.2445
North Carolina|Pender|Atkinson|28421|34.5304|-78.1671
North Carolina|Pender|Burgaw|28425|34.5487|-77.9403
North Carolina|Pender|Currie|28435|34.4497|-78.0925
North Carolina|Pender|Hampstead|28443|34.3879|-77.6628
North Carolina|Pender|Maple Hill|28454|34.6594|-77.7117
North Carolina|Pender|Rocky Point|28457|34.4344|-77.9234
North Carolina|Pender|Willard|28478|34.6845|-78.0234
North Carolina|Perquimans|Belvidere|27919|36.3096|-76.5436
North Carolina|Perquimans|Hertford|27930|36.1902|-76.4661
North Carolina|Perquimans|Hertford|27944|36.1685|-76.3731
North Carolina|Perquimans|Winfall|27985|36.2193|-76.4667
North Carolina|Person|Hurdle Mills|27541|36.2518|-79.0827
North Carolina|Person|Roxboro|27573|36.4059|-78.9737
North Carolina|Person|Semora|27343|36.5114|-79.0942
North Carolina|Person|Timberlake|27583|36.2918|-78.9353
North Carolina|Pitt|Ayden|28513|35.4565|-77.4051
North Carolina|Pitt|Bellarthur|27811|35.5847|-77.5134
North Carolina|Pitt|Bethel|27812|35.7909|-77.3748
North Carolina|Pitt|Falkland|27827|35.6966|-77.5132
North Carolina|Pitt|Farmville|27828|35.5806|-77.5793
North Carolina|Pitt|Fountain|27829|35.674|-77.64
North Carolina|Pitt|Greenville|27833|35.5804|-77.3926
North Carolina|Pitt|Greenville|27834|35.6192|-77.3975
North Carolina|Pitt|Greenville|27835|35.5885|-77.3531
North Carolina|Pitt|Greenville|27836|35.5804|-77.3926
North Carolina|Pitt|Greenville|27858|35.5866|-77.3485
North Carolina|Pitt|Grifton|28530|35.3757|-77.4193
North Carolina|Pitt|Grimesland|27837|35.558|-77.2566
North Carolina|Pitt|Simpson|27879|35.5752|-77.2786
North Carolina|Pitt|Stokes|27884|35.7104|-77.2722
North Carolina|Pitt|Winterville|28590|35.5336|-77.391
North Carolina|Polk|Columbus|28722|35.2532|-82.1971
North Carolina|Polk|Lynn|28750|35.2362|-82.2362
North Carolina|Polk|Mill Spring|28756|35.3338|-82.1557
North Carolina|Polk|Saluda|28773|35.2383|-82.3306
North Carolina|Polk|Tryon|28782|35.2157|-82.2394
North Carolina|Randolph|Asheboro|27203|35.7323|-79.7893
North Carolina|Randolph|Asheboro|27204|35.7883|-79.7206
North Carolina|Randolph|Asheboro|27205|35.6396|-79.8509
North Carolina|Randolph|Cedar Falls|27230|35.8028|-79.8797
North Carolina|Randolph|Franklinville|27248|35.7917|-79.7132
North Carolina|Randolph|Liberty|27298|35.8729|-79.5821
North Carolina|Randolph|Ramseur|27316|35.7143|-79.6469
North Carolina|Randolph|Randleman|27317|35.8488|-79.8018
North Carolina|Randolph|Seagrove|27341|35.5283|-79.6979
North Carolina|Randolph|Sophia|27350|35.8298|-79.8986
North Carolina|Randolph|Staley|27355|35.796|-79.5514
North Carolina|Randolph|Trinity|27370|35.8429|-79.9902
North Carolina|Richmond|Cordova|28330|34.9129|-79.822
North Carolina|Richmond|Ellerbe|28338|35.0914|-79.7524
North Carolina|Richmond|Hamlet|28345|34.8894|-79.7022
North Carolina|Richmond|Hoffman|28347|35.0326|-79.56
North Carolina|Richmond|Marston|28363|34.9882|-79.5823
North Carolina|Richmond|Norman|28367|35.1627|-79.7379
North Carolina|Richmond|Rockingham|28379|34.9336|-79.7666
North Carolina|Richmond|Rockingham|28380|34.9942|-79.7673
North Carolina|Robeson|Barnesville|28319|34.4088|-79.0467
North Carolina|Robeson|Charlotte|28271|35.216|-80.8358
North Carolina|Robeson|Fairmont|28340|34.472|-79.1407
North Carolina|Robeson|Lumber Bridge|28357|34.8762|-79.0664
North Carolina|Robeson|Lumberton|28358|34.6293|-79.0083
North Carolina|Robeson|Lumberton|28359|34.6077|-79.0144
North Carolina|Robeson|Lumberton|28360|34.6697|-79.1084
North Carolina|Robeson|Marietta|28362|34.3791|-79.1279
North Carolina|Robeson|Maxton|28364|34.7334|-79.3097
North Carolina|Robeson|Orrum|28369|34.4473|-79.031
North Carolina|Robeson|Parkton|28371|34.9006|-78.9969
North Carolina|Robeson|Pembroke|28372|34.6902|-79.1834
North Carolina|Robeson|Proctorville|28375|34.4713|-79.0414
North Carolina|Robeson|Red Springs|28377|34.8083|-79.1636
North Carolina|Robeson|Rex|28378|34.8543|-79.0642
North Carolina|Robeson|Rowland|28383|34.5887|-79.2618
North Carolina|Robeson|Saint Pauls|28384|34.801|-78.9731
North Carolina|Robeson|Shannon|28386|34.8988|-79.1806
North Carolina|Rockingham|Eden|27288|36.5|-79.759
North Carolina|Rockingham|Eden|27289|36.3921|-79.7731
North Carolina|Rockingham|Madison|27025|36.3695|-79.9654
North Carolina|Rockingham|Mayodan|27027|36.4277|-79.9567
North Carolina|Rockingham|Reidsville|27320|36.3432|-79.6642
North Carolina|Rockingham|Reidsville|27323|36.3921|-79.7731
North Carolina|Rockingham|Ruffin|27326|36.4428|-79.5606
North Carolina|Rockingham|Stoneville|27048|36.4705|-79.9013
North Carolina|Rockingham|Wentworth|27375|36.3921|-79.7731
North Carolina|Rowan|China Grove|28023|35.5669|-80.59
North Carolina|Rowan|Cleveland|27013|35.7374|-80.7113
North Carolina|Rowan|East Spencer|28039|35.6805|-80.4354
North Carolina|Rowan|Faith|28041|35.5817|-80.4581
North Carolina|Rowan|Gold Hill|28071|35.5498|-80.3346
North Carolina|Rowan|Granite Quarry|28072|35.6109|-80.4361
North Carolina|Rowan|Landis|28088|35.5435|-80.6129
North Carolina|Rowan|Mount Ulla|28125|35.6389|-80.7239
North Carolina|Rowan|Rockwell|28138|35.5494|-80.4226
North Carolina|Rowan|Salisbury|28144|35.6515|-80.4889
North Carolina|Rowan|Salisbury|28145|35.6827|-80.4771
North Carolina|Rowan|Salisbury|28146|35.6187|-80.4022
North Carolina|Rowan|Salisbury|28147|35.6817|-80.5615
North Carolina|Rowan|Spencer|28159|35.6917|-80.4327
North Carolina|Rowan|Woodleaf|27054|35.7901|-80.6051
North Carolina|Rutherford|Bostic|28018|35.4533|-81.8118
North Carolina|Rutherford|Caroleen|28019|35.3168|-81.8319
North Carolina|Rutherford|Chimney Rock|28720|35.4369|-82.2417
North Carolina|Rutherford|Cliffside|28024|35.2416|-81.7755
North Carolina|Rutherford|Ellenboro|28040|35.3344|-81.7707
North Carolina|Rutherford|Forest City|28043|35.325|-81.846
North Carolina|Rutherford|Harris|28074|35.2247|-81.8851
North Carolina|Rutherford|Henrietta|28076|35.2579|-81.7962
North Carolina|Rutherford|Lake Lure|28746|35.4464|-82.1752
North Carolina|Rutherford|Rutherfordton|28139|35.3706|-81.9781
North Carolina|Rutherford|Spindale|28160|35.3601|-81.9251
North Carolina|Rutherford|Union Mills|28167|35.4732|-81.9685
North Carolina|Sampson|Autryville|28318|35.0997|-78.6021
North Carolina|Sampson|Clinton|28328|35.0151|-78.326
North Carolina|Sampson|Clinton|28329|34.9979|-78.3233
North Carolina|Sampson|Garland|28441|34.7897|-78.4309
North Carolina|Sampson|Harrells|28444|34.6769|-78.243
North Carolina|Sampson|Ivanhoe|28447|34.6233|-78.2342
North Carolina|Sampson|Newton Grove|28366|35.2301|-78.3594
North Carolina|Sampson|Roseboro|28382|34.9639|-78.5133
North Carolina|Sampson|Salemburg|28385|35.0515|-78.4714
North Carolina|Sampson|Turkey|28393|34.9857|-78.2121
North Carolina|Scotland|Gibson|28343|34.7549|-79.5839
North Carolina|Scotland|Laurel Hill|28351|34.8238|-79.5491
North Carolina|Scotland|Laurinburg|28352|34.7599|-79.4673
North Carolina|Scotland|Laurinburg|28353|34.7818|-79.4824
North Carolina|Scotland|Wagram|28396|34.9044|-79.3959
North Carolina|Stanly|Albemarle|28001|35.3573|-80.2044
North Carolina|Stanly|Albemarle|28002|35.3501|-80.2001
North Carolina|Stanly|Badin|28009|35.406|-80.1167
North Carolina|Stanly|Locust|28097|35.2704|-80.4211
North Carolina|Stanly|Misenheimer|28109|35.4849|-80.2884
North Carolina|Stanly|New London|28127|35.4285|-80.2057
North Carolina|Stanly|Norwood|28128|35.2275|-80.1433
North Carolina|Stanly|Oakboro|28129|35.246|-80.3413
North Carolina|Stanly|Richfield|28137|35.4541|-80.2838
North Carolina|Stanly|Stanfield|28163|35.2106|-80.4407
North Carolina|Stokes|Danbury|27016|36.4559|-80.2194
North Carolina|Stokes|Germanton|27019|36.2725|-80.2254
North Carolina|Stokes|King|27021|36.295|-80.356
North Carolina|Stokes|Lawsonville|27022|36.5132|-80.2103
North Carolina|Stokes|Pine Hall|27042|36.3482|-80.0495
North Carolina|Stokes|Pinnacle|27043|36.3339|-80.4391
North Carolina|Stokes|Sandy Ridge|27046|36.49|-80.0859
North Carolina|Stokes|Walnut Cove|27052|36.3189|-80.1484
North Carolina|Surry|Ararat|27007|36.3859|-80.5895
North Carolina|Surry|Dobson|27017|36.3698|-80.7101
North Carolina|Surry|Elkin|28621|36.2872|-80.8554
North Carolina|Surry|Lowgap|27024|36.503|-80.7889
North Carolina|Surry|Mount Airy|27030|36.5007|-80.6119
North Carolina|Surry|Pilot Mountain|27041|36.4109|-80.4921
North Carolina|Surry|Siloam|27047|36.3002|-80.5772
North Carolina|Surry|State Road|28676|36.3422|-80.8653
North Carolina|Surry|Toast|27049|36.5004|-80.6265
North Carolina|Surry|Westfield|27053|36.4674|-80.3677
North Carolina|Surry|White Plains|27031|36.3994|-80.7081
North Carolina|Swain|Almond|28702|35.4099|-83.4794
North Carolina|Swain|Bryson City|28713|35.4241|-83.4392
North Carolina|Swain|Cherokee|28719|35.5094|-83.3144
North Carolina|Transylvania|Balsam Grove|28708|35.2298|-82.8779
North Carolina|Transylvania|Brevard|28712|35.2208|-82.7404
North Carolina|Transylvania|Cedar Mountain|28718|35.1508|-82.6374
North Carolina|Transylvania|Lake Toxaway|28747|35.1451|-82.9191
North Carolina|Transylvania|Penrose|28766|35.2524|-82.6222
North Carolina|Transylvania|Pisgah Forest|28768|35.2599|-82.6695
North Carolina|Transylvania|Rosman|28772|35.1592|-82.8383
North Carolina|Transylvania|Sapphire|28774|35.0666|-83.0019
North Carolina|Tyrrell|Columbia|27925|35.9057|-76.2345
North Carolina|Union|Indian Trail|28079|35.0831|-80.6597
North Carolina|Union|Marshville|28103|35.0167|-80.3781
North Carolina|Union|Mineral Springs|28108|34.9379|-80.6687
North Carolina|Union|Monroe|28110|35.0178|-80.5372
North Carolina|Union|Monroe|28111|35.0112|-80.5587
North Carolina|Union|Monroe|28112|34.8946|-80.554
North Carolina|Union|Waxhaw|28173|34.9251|-80.7278
North Carolina|Union|Wingate|28174|34.9847|-80.4476
North Carolina|Vance|Henderson|27536|36.3301|-78.3981
North Carolina|Vance|Henderson|27537|36.36|-78.3906
North Carolina|Vance|Kittrell|27544|36.2042|-78.4241
North Carolina|Vance|Manson|27553|36.4603|-78.2952
North Carolina|Vance|Middleburg|27556|36.3996|-78.3225
North Carolina|Vance|Townsville|27584|36.4946|-78.4236
North Carolina|Wake|Apex|27502|35.7225|-78.8408
North Carolina|Wake|Apex|27523|35.7225|-78.8408
North Carolina|Wake|Apex|27539|35.7225|-78.8408
North Carolina|Wake|Cary|27511|35.7641|-78.7786
North Carolina|Wake|Cary|27512|35.8084|-78.8395
North Carolina|Wake|Cary|27513|35.7956|-78.7941
North Carolina|Wake|Cary|27518|35.7299|-78.7735
North Carolina|Wake|Cary|27519|35.8072|-78.887
North Carolina|Wake|Fuquay Varina|27526|35.58|-78.7908
North Carolina|Wake|Garner|27529|35.6813|-78.5975
North Carolina|Wake|Holly Springs|27540|35.6263|-78.8458
North Carolina|Wake|Knightdale|27545|35.7789|-78.4898
North Carolina|Wake|Morrisville|27560|35.8344|-78.8466
North Carolina|Wake|New Hill|27562|35.6809|-78.9365
North Carolina|Wake|Raleigh|27601|35.7727|-78.6324
North Carolina|Wake|Raleigh|27602|35.7587|-78.6711
North Carolina|Wake|Raleigh|27603|35.7076|-78.6563
North Carolina|Wake|Raleigh|27604|35.8334|-78.5799
North Carolina|Wake|Raleigh|27605|35.7908|-78.653
North Carolina|Wake|Raleigh|27606|35.7645|-78.7112
North Carolina|Wake|Raleigh|27607|35.8014|-78.6877
North Carolina|Wake|Raleigh|27608|35.8077|-78.6463
North Carolina|Wake|Raleigh|27609|35.848|-78.6317
North Carolina|Wake|Raleigh|27610|35.7667|-78.6008
North Carolina|Wake|Raleigh|27611|35.7977|-78.6253
North Carolina|Wake|Raleigh|27612|35.852|-78.6841
North Carolina|Wake|Raleigh|27613|35.8949|-78.7051
North Carolina|Wake|Raleigh|27614|35.9457|-78.6433
North Carolina|Wake|Raleigh|27615|35.8887|-78.6393
North Carolina|Wake|Raleigh|27616|35.8673|-78.5381
North Carolina|Wake|Raleigh|27617|35.9034|-78.7447
North Carolina|Wake|Raleigh|27619|35.8515|-78.6314
North Carolina|Wake|Raleigh|27620|35.7977|-78.6253
North Carolina|Wake|Raleigh|27621|35.7977|-78.6253
North Carolina|Wake|Raleigh|27622|35.7977|-78.6253
North Carolina|Wake|Raleigh|27623|35.7977|-78.6253
North Carolina|Wake|Raleigh|27624|35.7977|-78.6253
North Carolina|Wake|Raleigh|27625|35.7977|-78.6253
North Carolina|Wake|Raleigh|27626|35.7977|-78.6253
North Carolina|Wake|Raleigh|27627|35.7977|-78.6253
North Carolina|Wake|Raleigh|27628|35.7977|-78.6253
North Carolina|Wake|Raleigh|27629|35.8175|-78.5524
North Carolina|Wake|Raleigh|27634|35.7977|-78.6253
North Carolina|Wake|Raleigh|27635|35.7977|-78.6253
North Carolina|Wake|Raleigh|27636|35.7977|-78.6253
North Carolina|Wake|Raleigh|27640|35.7977|-78.6253
North Carolina|Wake|Raleigh|27650|35.7977|-78.6253
North Carolina|Wake|Raleigh|27656|35.7977|-78.6253
North Carolina|Wake|Raleigh|27658|35.7977|-78.6253
North Carolina|Wake|Raleigh|27661|35.7977|-78.6253
North Carolina|Wake|Raleigh|27668|35.7977|-78.6253
North Carolina|Wake|Raleigh|27675|35.7977|-78.6253
North Carolina|Wake|Raleigh|27676|35.7977|-78.6253
North Carolina|Wake|Raleigh|27690|35.7977|-78.6253
North Carolina|Wake|Raleigh|27695|35.7977|-78.6253
North Carolina|Wake|Raleigh|27697|35.7721|-78.6386
North Carolina|Wake|Raleigh|27698|35.7977|-78.6253
North Carolina|Wake|Raleigh|27699|35.7977|-78.6253
North Carolina|Wake|Rolesville|27571|35.9156|-78.4658
North Carolina|Wake|Wake Forest|27587|35.9815|-78.5392
North Carolina|Wake|Wake Forest|27588|35.9731|-78.4508
North Carolina|Wake|Wendell|27591|35.798|-78.3926
North Carolina|Wake|Willow Spring|27592|35.547|-78.6717
North Carolina|Wake|Zebulon|27597|35.8321|-78.3174
North Carolina|Warren|Macon|27551|36.507|-77.9975
North Carolina|Warren|Norlina|27563|36.4754|-78.1895
North Carolina|Warren|Ridgeway|27570|36.4357|-78.2367
North Carolina|Warren|Vaughan|27586|36.4265|-78.0036
North Carolina|Warren|Warrenton|27589|36.3539|-78.1594
North Carolina|Warren|Wise|27594|36.4865|-78.1708
North Carolina|Washington|Creswell|27928|35.8653|-76.4196
North Carolina|Washington|Plymouth|27962|35.8508|-76.7431
North Carolina|Washington|Roper|27970|35.8994|-76.5809
North Carolina|Watauga|Blowing Rock|28605|36.1355|-81.6996
North Carolina|Watauga|Boone|28607|36.2142|-81.666
North Carolina|Watauga|Boone|28608|36.2168|-81.6746
North Carolina|Watauga|Deep Gap|28618|36.2136|-81.5163
North Carolina|Watauga|Sugar Grove|28679|36.2627|-81.8441
North Carolina|Watauga|Valle Crucis|28691|36.2092|-81.7789
North Carolina|Watauga|Vilas|28692|36.2574|-81.7652
North Carolina|Watauga|Zionville|28698|36.3194|-81.7476
North Carolina|Wayne|Dudley|28333|35.2926|-78.0273
North Carolina|Wayne|Fremont|27830|35.5553|-77.958
North Carolina|Wayne|Goldsboro|27530|35.3683|-78.0929
North Carolina|Wayne|Goldsboro|27531|35.343|-77.9644
North Carolina|Wayne|Goldsboro|27532|35.372|-78.0524
North Carolina|Wayne|Goldsboro|27533|35.372|-78.0524
North Carolina|Wayne|Goldsboro|27534|35.3664|-77.9221
North Carolina|Wayne|Mount Olive|28365|35.2109|-78.0983
North Carolina|Wayne|Pikeville|27863|35.4929|-77.9578
North Carolina|Wayne|Seven Springs|28578|35.2105|-77.9146
North Carolina|Wilkes|Boomer|28606|36.0552|-81.3137
North Carolina|Wilkes|Ferguson|28624|36.1283|-81.3864
North Carolina|Wilkes|Hays|28635|36.31|-81.1161
North Carolina|Wilkes|Mc Grady|28649|36.3103|-81.1912
North Carolina|Wilkes|Millers Creek|28651|36.2119|-81.2485
North Carolina|Wilkes|Moravian Falls|28654|36.0788|-81.1781
North Carolina|Wilkes|North Wilkesboro|28656|36.2384|-81.046
North Carolina|Wilkes|North Wilkesboro|28659|36.2017|-81.1286
North Carolina|Wilkes|Purlear|28665|36.1964|-81.3528
North Carolina|Wilkes|Roaring River|28669|36.1916|-81.0004
North Carolina|Wilkes|Ronda|28670|36.2059|-80.927
North Carolina|Wilkes|Thurmond|28683|36.3562|-80.9317
North Carolina|Wilkes|Traphill|28685|36.3301|-81.0151
North Carolina|Wilkes|Wilkesboro|28697|36.1359|-81.1573
North Carolina|Wilson|Black Creek|27813|35.6352|-77.933
North Carolina|Wilson|Elm City|27822|35.811|-77.856
North Carolina|Wilson|Lucama|27851|35.6415|-78.0197
North Carolina|Wilson|Saratoga|27873|35.6538|-77.7755
North Carolina|Wilson|Sims|27880|35.7435|-78.0859
North Carolina|Wilson|Stantonsburg|27883|35.594|-77.8378
North Carolina|Wilson|Wilson|27893|35.727|-77.9227
North Carolina|Wilson|Wilson|27894|35.7158|-77.9043
North Carolina|Wilson|Wilson|27895|35.7199|-77.9267
North Carolina|Wilson|Wilson|27896|35.7715|-77.973
North Carolina|Yadkin|Boonville|27011|36.234|-80.6357
North Carolina|Yadkin|East Bend|27018|36.2032|-80.5284
North Carolina|Yadkin|Hamptonville|27020|36.1242|-80.8137
North Carolina|Yadkin|Jonesville|28642|36.2286|-80.787
North Carolina|Yadkin|Yadkinville|27055|36.1277|-80.653
North Carolina|Yancey|Burnsville|28714|35.903|-82.2876
North Carolina|Yancey|Green Mountain|28740|35.9956|-82.2879
North Carolina|Yancey|Micaville|28755|35.9096|-82.2132
North Dakota|Adams|Hettinger|58639|46.0578|-102.7851
North Dakota|Adams|Reeder|58649|46.1116|-102.9405
North Dakota|Barnes|Dazey|58429|47.1828|-98.1616
North Dakota|Barnes|Fingal|58031|46.7728|-97.7812
North Dakota|Barnes|Kathryn|58049|46.7177|-97.9763
North Dakota|Barnes|Litchville|58461|46.6536|-98.1943
North Dakota|Barnes|Nome|58062|46.6748|-97.7911
North Dakota|Barnes|Oriska|58063|46.9433|-97.7853
North Dakota|Barnes|Pillsbury|58065|47.1862|-97.7605
North Dakota|Barnes|Rogers|58479|47.0741|-98.2136
North Dakota|Barnes|Sanborn|58480|46.9271|-98.2336
North Dakota|Barnes|Valley City|58072|46.9268|-98.0033
North Dakota|Barnes|Wimbledon|58492|47.1438|-98.4329
North Dakota|Benson|Esmond|58332|48.0419|-99.7617
North Dakota|Benson|Fort Totten|58335|47.9811|-99.0264
North Dakota|Benson|Knox|58343|48.3388|-99.6713
North Dakota|Benson|Leeds|58346|48.2889|-99.4376
North Dakota|Benson|Maddock|58348|47.9625|-99.5301
North Dakota|Benson|Minnewaukan|58351|48.0698|-99.2743
North Dakota|Benson|Oberon|58357|47.9487|-99.1401
North Dakota|Benson|Saint Michael|58370|47.985|-98.8721
North Dakota|Benson|Tokio|58379|47.9247|-98.8162
North Dakota|Benson|Warwick|58381|47.8913|-98.681
North Dakota|Benson|York|58386|48.2565|-99.6025
North Dakota|Billings|Fairfield|58627|47.2329|-103.3056
North Dakota|Billings|Medora|58645|46.9387|-103.5632
North Dakota|Bottineau|Antler|58711|48.9585|-101.3338
North Dakota|Bottineau|Bottineau|58318|48.8451|-100.4329
North Dakota|Bottineau|Kramer|58748|48.6867|-100.6716
North Dakota|Bottineau|Lansford|58750|48.6254|-101.3858
North Dakota|Bottineau|Maxbass|58760|48.7722|-101.2563
North Dakota|Bottineau|Newburg|58762|48.6982|-100.9681
North Dakota|Bottineau|Souris|58783|48.8738|-100.7359
North Dakota|Bottineau|Westhope|58793|48.9051|-101.0338
North Dakota|Bottineau|Willow City|58384|48.6062|-100.2968
North Dakota|Bowman|Bowman|58623|46.1733|-103.402
North Dakota|Bowman|Rhame|58651|46.1664|-103.7079
North Dakota|Bowman|Scranton|58653|46.0916|-103.1354
North Dakota|Burke|Bowbells|58721|48.8378|-102.2839
North Dakota|Burke|Columbus|58727|48.8434|-102.798
North Dakota|Burke|Flaxton|58737|48.8772|-102.3823
North Dakota|Burke|Lignite|58752|48.8481|-102.5542
North Dakota|Burke|Portal|58772|48.9758|-102.548
North Dakota|Burke|Powers Lake|58773|48.6551|-102.6795
North Dakota|Burleigh|Baldwin|58521|46.9543|-100.7615
North Dakota|Burleigh|Bismarck|58501|46.8083|-100.7837
North Dakota|Burleigh|Bismarck|58502|46.8887|-100.6819
North Dakota|Burleigh|Bismarck|58503|46.8394|-100.7843
North Dakota|Burleigh|Bismarck|58504|46.7231|-100.678
North Dakota|Burleigh|Bismarck|58505|46.8165|-100.7805
North Dakota|Burleigh|Bismarck|58506|46.8083|-100.7837
North Dakota|Burleigh|Bismarck|58507|46.8083|-100.7837
North Dakota|Burleigh|Driscoll|58532|46.8511|-100.1441
North Dakota|Burleigh|Menoken|58558|46.8205|-100.5312
North Dakota|Burleigh|Moffit|58560|46.6757|-100.2975
North Dakota|Burleigh|Regan|58477|47.1527|-100.5224
North Dakota|Burleigh|Sterling|58572|46.8436|-100.2744
North Dakota|Burleigh|Wing|58494|47.1519|-100.3072
North Dakota|Cass|Absaraka|58002|46.9763|-97.4069
North Dakota|Cass|Amenia|58004|47.0194|-97.2048
North Dakota|Cass|Argusville|58005|47.1066|-96.9058
North Dakota|Cass|Arthur|58006|47.1048|-97.2097
North Dakota|Cass|Ayr|58007|47.0139|-97.4629
North Dakota|Cass|Buffalo|58011|46.9264|-97.5352
North Dakota|Cass|Casselton|58012|46.8992|-97.2138
North Dakota|Cass|Davenport|58021|46.6968|-97.0871
North Dakota|Cass|Erie|58029|47.1128|-97.3849
North Dakota|Cass|Fargo|58102|46.9209|-96.8318
North Dakota|Cass|Fargo|58103|46.8564|-96.8123
North Dakota|Cass|Fargo|58104|46.7932|-96.8397
North Dakota|Cass|Fargo|58105|46.8954|-96.8078
North Dakota|Cass|Fargo|58106|46.8772|-96.7898
North Dakota|Cass|Fargo|58107|46.8772|-96.7898
North Dakota|Cass|Fargo|58108|46.8772|-96.7898
North Dakota|Cass|Fargo|58109|46.8235|-96.8148
North Dakota|Cass|Fargo|58121|46.8772|-96.7898
North Dakota|Cass|Fargo|58122|46.8772|-96.7898
North Dakota|Cass|Fargo|58124|46.8772|-96.7898
North Dakota|Cass|Fargo|58125|46.8772|-96.7898
North Dakota|Cass|Fargo|58126|46.8772|-96.7898
North Dakota|Cass|Gardner|58036|47.1252|-96.9901
North Dakota|Cass|Grandin|58038|47.2158|-97.0207
North Dakota|Cass|Harwood|58042|46.9565|-96.9654
North Dakota|Cass|Horace|58047|46.7101|-96.8851
North Dakota|Cass|Hunter|58048|47.1905|-97.217
North Dakota|Cass|Kindred|58051|46.6543|-97.0049
North Dakota|Cass|Leonard|58052|46.6593|-97.2725
North Dakota|Cass|Mapleton|58059|46.8614|-97.1157
North Dakota|Cass|Page|58064|47.1515|-97.5967
North Dakota|Cass|Tower City|58071|46.9119|-97.6594
North Dakota|Cass|West Fargo|58078|46.8907|-96.9258
North Dakota|Cass|Wheatland|58079|46.8326|-97.3461
North Dakota|Cavalier|Alsen|58311|48.6525|-98.5795
North Dakota|Cavalier|Calvin|58323|48.851|-98.8808
North Dakota|Cavalier|Hannah|58239|48.9594|-98.7237
North Dakota|Cavalier|Langdon|58249|48.7866|-98.3566
North Dakota|Cavalier|Maida|58255|48.9986|-98.3648
North Dakota|Cavalier|Milton|58260|48.617|-98.0183
North Dakota|Cavalier|Munich|58352|48.6694|-98.8355
North Dakota|Cavalier|Nekoma|58355|48.5772|-98.3704
North Dakota|Cavalier|Osnabrock|58269|48.6689|-98.1512
North Dakota|Cavalier|Sarles|58372|48.9458|-98.996
North Dakota|Cavalier|Wales|58281|48.9216|-98.5596
North Dakota|Dickey|Ellendale|58436|46.0073|-98.5138
North Dakota|Dickey|Forbes|58439|46.0109|-98.8124
North Dakota|Dickey|Fullerton|58441|46.1951|-98.3882
North Dakota|Dickey|Oakes|58474|46.1095|-98.2257
North Dakota|Divide|Ambrose|58833|48.8165|-103.4673
North Dakota|Divide|Crosby|58730|48.8836|-103.274
North Dakota|Divide|Fortuna|58844|48.8813|-103.7415
North Dakota|Divide|Noonan|58765|48.8856|-103.0098
North Dakota|Dunn|Dodge|58625|47.3049|-102.1985
North Dakota|Dunn|Dunn Center|58626|47.3536|-102.6205
North Dakota|Dunn|Halliday|58636|47.3517|-102.3368
North Dakota|Dunn|Killdeer|58640|47.4109|-102.7762
North Dakota|Dunn|Manning|58642|47.1258|-102.6806
North Dakota|Dunn|Marshall|58644|47.1381|-102.333
North Dakota|Eddy|New Rockford|58356|47.7174|-98.8987
North Dakota|Eddy|Sheyenne|58374|47.8184|-99.0583
North Dakota|Emmons|Braddock|58524|46.5603|-100.1075
North Dakota|Emmons|Hague|58542|46.0589|-99.9745
North Dakota|Emmons|Hazelton|58544|46.4875|-100.2733
North Dakota|Emmons|Kintyre|58549|46.5736|-99.9705
North Dakota|Emmons|Linton|58552|46.1855|-100.2331
North Dakota|Emmons|Strasburg|58573|46.0979|-100.2119
North Dakota|Foster|Carrington|58421|47.4573|-98.8933
North Dakota|Foster|Glenfield|58443|47.4569|-98.6916
North Dakota|Foster|Grace City|58445|47.5536|-98.8095
North Dakota|Foster|Mchenry|58464|47.5604|-98.5726
